farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,windDic_cat,season,Months,windspeed_cat,preds
A,40.5,42.0,49.42775796481324,49.73512592574581,49.18474935334914,50.454833006807924,50.09904832356699,NW,Winter,Dec,low,50.036343
A,40.5,42.0,49.47547308994002,49.69784496090329,49.18735481487971,50.50415646609301,50.12960180469955,NW,Winter,Dec,low,50.031693
A,40.5,42.0,49.446922223104636,49.66342422453985,49.19448787638138,50.554512999696215,50.157299980138525,NW,Winter,Dec,low,50.009426
A,40.5,42.0,49.535841784162315,49.6324870372738,49.20619000307142,50.6041257145763,50.18385309427503,NW,Winter,Dec,low,50.02019
A,40.5,42.0,49.62476134521998,49.60503339910514,49.22246119494982,50.65299461073326,50.20926114710906,NW,Winter,Dec,low,50.033493
A,40.5,42.0,49.71368090627769,49.58106331003386,49.24330145201659,50.7011196881671,50.233524138640625,NW,Winter,Dec,low,50.04934
A,40.5,42.0,49.80260046733537,49.56057677005996,49.26871077427172,50.74850094687782,50.256642068869716,NW,Winter,Dec,low,50.067715
A,40.5,42.0,49.89152002839304,49.543573779183454,49.29868916171521,50.79513838686541,50.278614937796334,NW,Winter,Dec,low,50.08863
A,40.5,42.0,49.98043958945073,49.53005433740433,49.33323661434707,50.84103200812989,50.299442745420485,NW,Winter,Dec,low,50.112083
A,40.5,42.0,50.06935915050841,49.52001844472259,49.3723531321673,50.886181810671246,50.31912549174216,NW,Winter,Dec,low,50.148285
A,40.5,42.0,50.15827871156609,49.51346610113824,49.41603871517589,50.930587794489476,50.33766317676137,NW,Winter,Dec,low,50.18694
A,40.5,42.0,50.24719827262377,49.51039730665127,49.46429336337284,50.97424995958459,50.355055800478105,NW,Winter,Dec,low,50.22737
A,40.5,41.7921,50.336117833681456,49.51081206126168,49.517117076758176,51.01716830595658,50.37130336289237,NW,Winter,Dec,low,50.269577
A,39.5,42.0,50.425037394739135,49.51471036496949,49.57450985533186,51.05934283360545,50.38640586400417,NW,Winter,Dec,low,49.277145
A,39.0,41.8693,50.43769096383465,49.52209221777468,49.636471699093924,51.10077354253119,50.40036330381349,NW,Winter,Dec,low,48.514053
A,40.5,42.0,50.41687875231528,49.53031021771863,49.69557823716239,51.141946705026164,50.419242197952656,NW,Winter,Dec,low,50.333992
A,40.5,42.0,50.39606654079591,49.53936436480134,49.751829469537256,51.18286232109036,50.44304254642167,NW,Winter,Dec,low,50.33553
A,40.5,42.0,50.37525432927652,49.54925465902281,49.80522539621853,51.22352039072377,50.47176434922053,NW,Winter,Dec,low,50.335464
A,40.5,42.0,50.35444211775715,49.559981100383034,49.85576601720623,51.263920913926405,50.50540760634922,NW,Winter,Dec,low,50.334
A,40.5,42.0,50.333629906237775,49.57154368888204,49.90345133250033,51.304063890698274,50.543972317807764,NW,Winter,Dec,low,50.331142
A,40.5,42.0,50.312817694718404,49.5839424245198,49.94828134210084,51.343949321039354,50.587458483596144,NW,Winter,Dec,low,50.326923
A,40.5,42.0,50.29200548319902,49.59717730729631,49.990256046007765,51.38357720494966,50.63586610371436,NW,Winter,Dec,low,50.32665
A,40.5,42.0,50.27119327167965,49.6112483372116,50.0293754442211,51.42294754242918,50.68919517816243,NW,Winter,Dec,low,50.307796
A,40.5,42.0,50.25038106016028,49.62615551426563,50.06563953674084,51.46206033347793,50.74744570694034,NW,Winter,Dec,low,50.272163
A,40.5,42.0,50.22956884864091,49.64189883845844,50.09904832356699,51.50091557809589,50.8106176900481,NW,Winter,Dec,low,50.234722
A,40.5,42.0,50.20875663712152,49.65847830978999,50.12960180469955,51.53951327628309,50.878711127485694,NW,Winter,Dec,low,50.19547
A,40.5,42.0,50.11167843363997,49.675893928260315,50.157299980138525,51.577853428039504,50.95172601925313,NW,Winter,Dec,low,50.100765
A,40.5,42.0,50.17311652343836,49.69502154867359,50.18385309427503,51.61463795116429,51.02439833487679,NW,Winter,Dec,low,50.119488
A,40.5,42.0,50.23455461323675,49.71586117102981,50.20926114710906,51.64986684565744,51.09672807435669,NW,Winter,Dec,low,50.140125
A,39.6,42.0,50.295992703035154,49.73841279532897,50.233524138640625,51.68354011151897,51.168715237692815,NW,Winter,Dec,low,48.89326
A,40.5,42.0,50.35743079283354,49.76267642157108,50.256642068869716,51.715657748748875,51.24035982488516,NW,Winter,Dec,low,50.18716
A,40.5,42.0,50.418868882631934,49.78865204975614,50.278614937796334,51.74621975734715,51.31166183593374,NW,Winter,Dec,low,50.213585
A,40.5,42.0,50.480306972430306,49.816339679884145,50.299442745420485,51.7752261373138,51.38262127083855,NW,Winter,Dec,low,50.24335
A,40.5,42.0,50.5417450622287,49.84573931195509,50.31912549174216,51.802676888648826,51.45323812959958,NW,Winter,Dec,low,50.277275
A,40.5,42.0,50.6031831520271,49.87685094596899,50.33766317676137,51.828572011352215,51.52351241221684,NW,Winter,Dec,low,50.31323
A,40.5,42.0,50.664621241825486,49.909674581925835,50.355055800478105,51.85291150542398,51.593444118690336,NW,Winter,Dec,low,50.351204
A,40.5,42.0,50.72605933162388,49.94421021982563,50.37130336289237,51.87569537086413,51.66303324902005,NW,Winter,Dec,low,50.389576
A,40.5,42.0,50.78749742142227,49.98045785966837,50.38640586400417,51.89692360767264,51.73227980320599,NW,Winter,Dec,low,50.42819
A,40.5,42.0,50.77266951925849,50.01841750145406,50.40036330381349,51.9510117545097,51.80118378124817,NW,Winter,Dec,low,50.385864
A,40.5,41.7921,50.86997221165534,50.05741021755787,50.419242197952656,51.99996057567828,51.86465121209895,NW,Winter,Dec,low,50.427803
A,40.5,41.7921,50.96727490405219,50.097436007979816,50.44304254642167,52.043770071178365,51.922682095758326,NW,Winter,Dec,low,50.478504
A,40.5,42.0,51.06457759644905,50.13849487271989,50.47176434922053,52.08244024100997,51.97527643222631,NW,Winter,Dec,low,50.53801
A,40.5,41.8693,51.16188028884589,50.180586811778085,50.50540760634922,52.11597108517307,52.02243422150289,NW,Winter,Dec,low,50.57149
A,40.5,41.7113,51.25918298124273,50.2237118251544,50.543972317807764,52.144362603667695,52.06415546358807,NW,Winter,Dec,low,50.603016
A,40.5,41.7444,51.356485673639575,50.26786991284886,50.587458483596144,52.167614796493815,52.10044015848186,NW,Winter,Dec,low,50.63831
A,40.3,41.8693,51.453788366036434,50.31306107486143,50.63586610371436,52.185727663651456,52.13128830618424,NW,Winter,Dec,low,50.537712
A,39.0,41.8693,51.55109105843328,50.35928531119214,50.68919517816243,52.1987012051406,52.156699906695216,NW,Winter,Dec,low,48.74177
A,40.5,41.5607,51.64839375083013,50.40654262184097,50.74744570694034,52.206535420961266,52.17667496001479,NW,Winter,Dec,low,50.769493
A,40.5,41.5607,51.74569644322698,50.454833006807924,50.8106176900481,52.20923031111343,52.191213466142976,NW,Winter,Dec,low,50.82092
A,40.5,41.5607,51.842999135623835,50.50415646609301,50.878711127485694,52.20678587559712,52.20031542507976,NW,Winter,Dec,low,50.87523
A,40.5,41.5007,51.86403583605852,50.554512999696215,50.95172601925313,52.199202114412316,52.20398083682514,NW,Winter,Dec,low,50.913986
A,40.5,41.5607,51.917252098406365,50.6041257145763,51.02439833487679,52.18961093611484,52.20487756745104,NW,Winter,Dec,low,50.963696
A,40.5,41.6497,51.97046836075423,50.65299461073326,51.09672807435669,52.17801234070469,52.20300561695746,NW,Winter,Dec,low,51.013916
A,39.0,41.5607,52.02368462310209,50.7011196881671,51.168715237692815,52.16440632818186,52.198364985344405,NW,Winter,Dec,low,49.691456
A,39.0,41.5607,52.07690088544993,50.74850094687782,51.24035982488516,52.14879289854637,52.190955672611864,NW,Winter,Dec,low,49.833458
A,40.5,41.682,52.1301171477978,50.79513838686541,51.31166183593374,52.13117205179821,52.18077767875983,NW,Winter,Dec,low,51.167175
A,40.5,41.682,52.18333341014566,50.84103200812989,51.38262127083855,52.111543787937364,52.16783100378833,NW,Winter,Dec,low,51.218258
A,40.5,41.7113,52.23654967249351,50.886181810671246,51.45323812959958,52.089908106963854,52.152115647697336,NW,Winter,Dec,low,51.269913
A,40.5,41.7113,52.28976593484137,50.930587794489476,51.52351241221684,52.06626500887766,52.133631610486866,NW,Winter,Dec,low,51.322136
A,40.5,41.7921,52.342982197189215,50.97424995958459,51.593444118690336,52.040614493678795,52.112378892156904,NW,Winter,Dec,low,51.374916
A,40.5,41.7921,52.39619845953708,51.01716830595658,51.66303324902005,52.01295656136727,52.08835749270747,NW,Winter,Dec,low,51.42986
A,40.5,42.0,52.44941472188494,51.05934283360545,51.73227980320599,51.98329121194306,52.06156741213855,NW,Winter,Dec,low,51.485584
A,40.5,42.0,52.42636499227062,51.10077354253119,51.80118378124817,51.95161844540618,52.10083972777051,NW,Winter,Dec,low,51.517002
A,40.5,42.0,52.3931905520739,51.141946705026164,51.86465121209895,51.92180201975611,52.135269939256894,NW,Winter,Dec,low,51.540817
A,40.5,42.0,52.36001611187718,51.18286232109036,51.922682095758326,51.89384193499284,52.16485804659769,NW,Winter,Dec,low,51.56315
A,40.5,42.0,52.32684167168044,51.22352039072377,51.97527643222631,51.86773819111638,52.18960404979291,NW,Winter,Dec,low,51.583965
A,40.5,42.0,52.293667231483724,51.263920913926405,52.02243422150289,51.84349078812673,52.209507948842564,NW,Winter,Dec,low,51.603283
A,40.5,42.0,52.260492791287014,51.304063890698274,52.06415546358807,51.82109972602388,52.22456974374663,NW,Winter,Dec,low,51.621094
A,40.5,42.0,52.22731835109028,51.343949321039354,52.10044015848186,51.80056500480785,52.23478943450511,NW,Winter,Dec,low,51.64201
A,40.5,42.0,52.19414391089355,51.38357720494966,52.13128830618424,51.78188662447861,52.240167021118026,NW,Winter,Dec,low,51.67177
A,40.5,42.0,52.16096947069684,51.42294754242918,52.156699906695216,51.765064585036185,52.24070250358536,NW,Winter,Dec,low,51.699364
A,40.5,42.0,52.127795030500124,51.46206033347793,52.17667496001479,51.750098886480565,52.23639588190711,NW,Winter,Dec,low,51.724762
A,40.5,41.7921,52.0946205903034,51.50091557809589,52.191213466142976,51.736989528811755,52.22724715608328,NW,Winter,Dec,low,51.74796
A,40.5,42.0,52.06144615010667,51.53951327628309,52.20031542507976,51.72573651202975,52.21325632611387,NW,Winter,Dec,low,51.76896
A,40.5,42.0,51.952005717947785,51.577853428039504,52.20398083682514,51.716339836134544,52.194423391998875,NW,Winter,Dec,low,51.770233
A,40.5,41.7444,51.93877363342806,51.61463795116429,52.20487756745104,51.70525346942091,52.17434430477801,NW,Winter,Dec,low,51.783806
A,40.5,41.7444,51.92554154890835,51.64986684565744,52.20300561695746,51.69247741188883,52.15301906445129,NW,Winter,Dec,low,51.796577
A,40.5,42.0,51.91230946438863,51.68354011151897,52.198364985344405,51.678011663538314,52.13044767101871,NW,Winter,Dec,low,51.808525
A,40.5,42.0,51.89907737986891,51.715657748748875,52.190955672611864,51.66185622436935,52.106630124480255,NW,Winter,Dec,low,51.81967
A,40.5,42.0,51.8858452953492,51.74621975734715,52.18077767875983,51.64401109438196,52.08156642483595,NW,Winter,Dec,low,51.83023
A,40.5,42.0,51.872613210829485,51.7752261373138,52.16783100378833,51.62447627357613,52.05525657208577,NW,Winter,Dec,low,51.845364
A,40.5,42.0,51.859381126309756,51.802676888648826,52.152115647697336,51.603251761951846,52.027700566229726,NW,Winter,Dec,low,51.85912
A,40.5,42.0,51.84614904179004,51.828572011352215,52.133631610486866,51.58033755950914,51.99889840726781,NW,Winter,Dec,low,51.87201
A,40.5,42.0,51.83291695727033,51.85291150542398,52.112378892156904,51.55573366624799,51.96885009520005,NW,Winter,Dec,low,51.884033
A,40.5,42.0,51.81968487275062,51.87569537086413,52.08835749270747,51.5294400821684,51.9375556300264,NW,Winter,Dec,low,51.89442
A,40.5,42.0,51.80645278823089,51.89692360767264,52.06156741213855,51.501456807270365,51.905015011746904,NW,Winter,Dec,low,51.903477
A,40.5,42.0,53.36890056743785,51.9510117545097,52.10083972777051,51.43736830289371,51.80239716304118,NW,Winter,Dec,low,52.302162
A,40.5,42.0,53.21951562774719,51.99996057567828,52.135269939256894,51.372155575627836,51.70833410025464,NW,Winter,Dec,low,52.351845
A,40.5,42.0,53.07013068805655,52.043770071178365,52.16485804659769,51.30581862547274,51.6228258233873,NW,Winter,Dec,low,52.393333
A,40.5,42.0,52.9207457483659,52.08244024100997,52.18960404979291,51.23835745242841,51.54587233243916,NW,Winter,Dec,low,52.434853
A,40.5,42.0,52.771360808675254,52.11597108517307,52.209507948842564,51.16977205649487,51.477473627410205,NW,Winter,Dec,low,52.492695
A,40.5,42.0,52.62197586898461,52.144362603667695,52.22456974374663,51.1000624376721,51.41762970830044,NW,Winter,Dec,low,52.549843
A,40.5,42.0,52.47259092929396,52.167614796493815,52.23478943450511,51.0292285959601,51.36634057510987,NW,Winter,Dec,low,52.600334
A,40.5,42.0,52.32320598960331,52.185727663651456,52.240167021118026,50.95727053135889,51.323606227838496,NW,Winter,Dec,low,52.644165
A,40.5,42.0,52.173821049912675,52.1987012051406,52.24070250358536,50.884188243868444,51.289426666486314,NW,Winter,Dec,low,52.68134
A,40.5,42.0,52.024436110222034,52.206535420961266,52.23639588190711,50.809981733488776,51.263801891053326,NW,Winter,Dec,low,52.711853
A,40.5,42.0,51.87505117053138,52.20923031111343,52.22724715608328,50.73465100021989,51.24673190153953,NW,Winter,Dec,low,52.735714
A,40.5,42.0,51.72566623084072,52.20678587559712,52.21325632611387,50.658196044061775,51.23821669794494,NW,Winter,Dec,low,52.75183
A,40.5,42.0,51.5000152991879,52.199202114412316,52.194423391998875,50.580616865014434,51.23825628026953,NW,Winter,Dec,low,52.736073
A,40.5,42.0,51.45687554012746,52.18961093611484,52.17434430477801,50.501089537427255,51.23616263406311,NW,Winter,Dec,low,52.770252
A,40.5,42.0,51.413735781067004,52.17801234070469,52.15301906445129,50.419614061300244,51.23193575932569,NW,Winter,Dec,low,52.804657
A,40.5,42.0,51.370596022006566,52.16440632818186,52.13044767101871,50.33619043663339,51.22557565605724,NW,Winter,Dec,low,52.83932
A,40.5,42.0,51.32745626294611,52.14879289854637,52.106630124480255,50.250818663426685,51.21708232425778,NW,Winter,Dec,low,52.874218
A,40.5,42.0,51.284316503885655,52.13117205179821,52.08156642483595,50.163498741680144,51.2064557639273,NW,Winter,Dec,low,52.90935
A,40.5,42.0,51.24117674482521,52.111543787937364,52.05525657208577,50.074230671393764,51.193695975065815,NW,Winter,Dec,low,52.94474
A,40.5,42.0,51.198036985764745,52.089908106963854,52.027700566229726,49.983014452567545,51.178802957673305,NW,Winter,Dec,low,52.979614
A,40.5,42.0,51.15489722670429,52.06626500887766,51.99889840726781,49.88985008520149,51.16177671174978,NW,Winter,Dec,low,53.012848
A,40.5,42.0,51.11175746764385,52.040614493678795,51.96885009520005,49.79473756929559,51.14261723729525,NW,Winter,Dec,low,53.04622
A,40.5,42.0,51.068617708583396,52.01295656136727,51.9375556300264,49.69767690484985,51.12132453430971,NW,Winter,Dec,low,53.079746
A,40.5,42.0,51.02547794952295,51.98329121194306,51.905015011746904,49.59866809186426,51.097898602793144,NW,Winter,Dec,low,53.11341
A,40.5,42.0,50.906072198500325,51.95161844540618,51.80239716304118,49.49771113033884,51.072339442745566,NW,Winter,Dec,low,53.083134
A,40.5,42.0,50.96200212087032,51.92180201975611,51.70833410025464,49.38923828156336,51.03597705100035,NW,Winter,Dec,low,53.11221
A,40.5,42.0,51.01793204324035,51.89384193499284,51.6228258233873,49.2732495455378,50.98881142755749,NW,Winter,Dec,low,53.156067
A,40.5,42.0,51.07386196561035,51.86773819111638,51.54587233243916,49.14974492226219,50.93084257241699,NW,Winter,Dec,low,53.214725
A,40.5,42.0,51.129791887980346,51.84349078812673,51.477473627410205,49.01872441173651,50.86207048557884,NW,Winter,Dec,low,53.28818
A,40.5,42.0,51.18572181035037,51.82109972602388,51.41762970830044,48.880188013960755,50.78249516704306,NW,Winter,Dec,low,53.37722
A,40.5,42.0,51.24165173272037,51.80056500480785,51.36634057510987,48.734135728934945,50.692116616809635,NW,Winter,Dec,low,53.477062
A,40.5,42.0,51.297581655090376,51.78188662447861,51.323606227838496,48.58056755665907,50.59093483487856,NW,Winter,Dec,low,53.591938
A,40.5,42.0,51.353511577460374,51.765064585036185,51.289426666486314,48.41948349713312,50.47894982124985,NW,Winter,Dec,low,53.680885
A,40.5,42.0,51.4094414998304,51.750098886480565,51.263801891053326,48.250883550357116,50.3561615759235,NW,Winter,Dec,low,53.71403
A,40.5,42.0,51.4653714222004,51.736989528811755,51.24673190153953,48.074767716331046,50.2225700988995,NW,Winter,Dec,low,53.77922
A,40.5,42.0,51.52130134457041,51.72573651202975,51.23821669794494,47.8911359950549,50.07817539017787,NW,Winter,Dec,low,53.85442
A,40.5,42.0,51.50096527497825,51.716339836134544,51.23825628026953,47.6999883865287,49.922977449758584,NW,Winter,Dec,low,53.9627
A,40.5,42.0,51.406628031173454,51.70525346942091,51.23616263406311,47.50695416328546,49.766016440790644,NW,Winter,Dec,low,54.066967
A,40.5,42.0,51.31229078736866,51.69247741188883,51.23193575932569,47.31203332532517,49.607292363274034,NW,Winter,Dec,low,54.153774
A,40.5,42.0,51.21795354356384,51.678011663538314,51.22557565605724,47.11522587264784,49.446805217208755,NW,Winter,Dec,low,54.209213
A,40.5,42.0,51.12361629975906,51.66185622436935,51.21708232425778,46.91653180525348,49.28455500259482,NW,Winter,Dec,low,54.26377
A,40.5,42.0,51.02927905595426,51.64401109438196,51.2064557639273,46.71595112314207,49.12054171943222,NW,Winter,Dec,low,54.31895
A,40.5,42.0,50.934941812149454,51.62447627357613,51.193695975065815,46.51348382631361,48.954765367720945,NW,Winter,Dec,low,54.374413
A,40.5,42.0,50.84060456834466,51.603251761951846,51.178802957673305,46.30912991476813,48.78722594746102,NW,Winter,Dec,low,54.42906
A,40.5,42.0,50.746267324539865,51.58033755950914,51.16177671174978,46.10288938850559,48.61792345865242,NW,Winter,Dec,low,54.483036
A,40.5,42.0,50.651930080735056,51.55573366624799,51.14261723729525,45.89476224752602,48.44685790129515,NW,Winter,Dec,low,54.537403
A,40.5,42.0,50.55759283693026,51.5294400821684,51.12132453430971,45.6847484918294,48.27402927538921,NW,Winter,Dec,low,54.59305
A,40.5,42.0,50.463255593125474,51.501456807270365,51.097898602793144,45.47284812141575,48.09943758093461,NW,Winter,Dec,low,54.656612
A,40.5,42.0,50.29265235735849,51.43736830289371,51.072339442745566,45.259061136285055,47.923082817931345,NW,Winter,Dec,low,54.716236
A,40.5,42.0,50.0893047189851,51.372155575627836,51.03597705100035,45.04693861864349,47.74249951212559,NW,Winter,Dec,low,54.768795
A,40.5,42.0,49.8859570806117,51.30581862547274,50.98881142755749,44.83648056849106,47.55768766351735,NW,Winter,Dec,low,54.804546
A,40.5,42.0,49.6826094422383,51.23835745242841,50.93084257241699,44.62768698582778,47.368647272106614,NW,Winter,Dec,low,54.833447
A,40.5,41.8693,49.47926180386491,51.16977205649487,50.86207048557884,44.420557870653624,47.1753783378934,NW,Winter,Dec,low,54.85434
A,40.5,42.0,49.27591416549151,51.1000624376721,50.78249516704306,44.21509322296862,46.97788086087769,NW,Winter,Dec,low,54.857925
A,40.5,41.7444,49.072566527118106,51.0292285959601,50.692116616809635,44.011293042772756,46.77615484105949,NW,Winter,Dec,low,54.862038
A,40.5,42.0,48.8692188887447,50.95727053135889,50.59093483487856,43.80915733006602,46.57020027843881,NW,Winter,Dec,low,54.87596
A,40.5,42.0,48.66587125037131,50.884188243868444,50.47894982124985,43.60868608484842,46.36001717301563,NW,Winter,Dec,low,54.868134
A,40.5,41.3492,48.46252361199792,50.809981733488776,50.3561615759235,43.40987930711997,46.145605524789964,NW,Winter,Dec,low,54.757984
A,40.5,40.9414,48.259175973624515,50.73465100021989,50.2225700988995,43.21273699688064,45.926965333761814,NW,Winter,Dec,low,54.63507
A,40.5,41.5007,48.055828335251114,50.658196044061775,50.07817539017787,43.017259154130464,45.70409659993118,NW,Winter,Dec,low,54.52068
A,40.5,41.5007,47.77621470491555,50.580616865014434,49.922977449758584,42.823445778869406,45.47699932329805,NW,Winter,Dec,low,54.408123
A,40.5,41.7113,47.639563815942765,50.501089537427255,49.766016440790644,42.63022702486994,45.2478918857795,NW,Winter,Dec,low,54.329193
A,40.5,41.7444,47.50291292697,50.419614061300244,49.607292363274034,42.43760289213204,45.01677428737554,NW,Winter,Dec,low,54.25485
A,40.5,41.7113,47.36626203799723,50.33619043663339,49.446805217208755,42.24557338065571,44.78364652808616,NW,Winter,Dec,low,54.17892
A,40.5,41.5607,47.22961114902447,50.250818663426685,49.28455500259482,42.054138490440955,44.54850860791135,NW,Winter,Dec,low,54.102238
A,40.5,41.7444,47.0929602600517,50.163498741680144,49.12054171943222,41.86329822148778,44.31136052685114,NW,Winter,Dec,low,54.024807
A,40.5,41.6497,46.95630937107892,50.074230671393764,48.954765367720945,41.67305257379618,44.07220228490551,NW,Winter,Dec,low,53.955914
A,40.5,41.6101,46.81965848210616,49.983014452567545,48.78722594746102,41.48340154736614,43.83103388207446,NW,Winter,Dec,low,53.902237
A,40.5,41.5607,46.68300759313338,49.88985008520149,48.61792345865242,41.294345142197685,43.587855318358,NW,Winter,Dec,low,53.852173
A,40.5,41.3492,46.54635670416061,49.79473756929559,48.44685790129515,41.105883358290804,43.34266659375612,NW,Winter,Dec,low,53.790546
A,40.5,41.3492,46.40970581518784,49.69767690484985,48.27402927538921,40.91801619564549,43.09546770826882,NW,Winter,Dec,low,53.718525
A,40.5,41.5007,46.27305492621507,49.59866809186426,48.09943758093461,40.73074365426176,42.84625866189611,NW,Winter,Dec,low,53.63844
A,40.5,41.5007,46.06013804528012,49.49771113033884,47.923082817931345,40.5440657341396,42.59503945463798,NW,Winter,Dec,low,53.52695
A,40.5,41.7444,45.755305379647,49.38923828156336,47.74249951212559,40.36087258039522,42.35137772516062,NW,Winter,Dec,low,53.41346
A,40.5,41.7444,45.45047271401385,49.2732495455378,47.55768766351735,40.18116419302862,42.115273473464015,NW,Winter,Dec,low,53.266453
A,39.4,42.0,45.14564004838074,49.14974492226219,47.368647272106614,40.00494057203981,41.88672669954818,NW,Winter,Dec,low,52.277187
A,39.0,42.0,44.84080738274761,49.01872441173651,47.1753783378934,39.83220171742877,41.665737403413104,NW,Winter,Dec,low,51.8624
A,40.5,42.0,44.535974717114485,48.880188013960755,46.97788086087769,39.66294762919552,41.452305585058795,NW,Winter,Dec,low,52.757595
A,40.5,42.0,44.231142051481356,48.734135728934945,46.77615484105949,39.49717830734004,41.24643124448525,NW,Winter,Dec,low,52.590233
A,40.0,41.3492,43.926309385848235,48.58056755665907,46.57020027843881,39.33489375186235,41.048114381692464,NW,Winter,Dec,low,52.049004
A,40.5,40.6948,43.621476720215114,48.41948349713312,46.36001717301563,39.176093962762444,40.85735499668045,NW,Winter,Dec,low,52.28513
A,40.5,39.7497,43.31664405458198,48.250883550357116,46.145605524789964,39.02077894004032,40.67415308944919,NW,Winter,Dec,low,52.137177
A,40.5,40.4191,43.01181138894885,48.074767716331046,45.926965333761814,38.868948683695976,40.4985086599987,NW,Winter,Dec,low,51.993706
A,40.5,39.5489,42.70697872331573,47.8911359950549,45.70409659993118,38.72060319372941,40.33042170832896,NW,Winter,Dec,low,51.848457
A,40.5,39.5489,42.32588006572041,47.6999883865287,45.47699932329805,38.57574247014063,40.16989223444,NW,Winter,Dec,low,51.693207
A,40.5,38.256,42.14098531549765,47.50695416328546,45.2478918857795,38.43189605086675,40.01256216395959,NW,Winter,Dec,low,51.54684
A,40.5,38.256,41.95609056527488,47.31203332532517,45.01677428737554,38.28906393590776,39.85843149688776,NW,Winter,Dec,low,51.38729
A,40.5,37.1902,41.77119581505212,47.11522587264784,44.78364652808616,38.14724612526368,39.707500233224486,NW,Winter,Dec,low,51.227825
A,40.5,37.1902,41.58630106482935,46.91653180525348,44.54850860791135,38.00644261893449,39.55976837296978,NW,Winter,Dec,low,51.067127
A,40.5,36.3391,41.40140631460658,46.71595112314207,44.31136052685114,37.86665341692021,39.41523591612364,NW,Winter,Dec,low,50.905643
A,40.5,36.3391,41.21651156438382,46.51348382631361,44.07220228490551,37.727878519220816,39.273902862686064,NW,Winter,Dec,low,50.742188
A,40.5,37.1902,41.03161681416104,46.30912991476813,43.83103388207446,37.59011792583633,39.13576921265705,NW,Winter,Dec,low,50.582417
A,40.5,37.1902,40.84672206393828,46.10288938850559,43.587855318358,37.45337163676674,39.00083496603661,NW,Winter,Dec,low,50.400272
A,40.5,36.7792,40.661827313715506,45.89476224752602,43.34266659375612,37.317639652012055,38.869100122824726,NW,Winter,Dec,low,50.16883
A,40.5,36.7792,40.47693256349273,45.6847484918294,43.09546770826882,37.18292197157226,38.740564683021404,NW,Winter,Dec,low,49.933163
A,40.5,39.5489,40.292037813269964,45.47284812141575,42.84625866189611,37.04921859544738,38.61522864662665,NW,Winter,Dec,low,49.692127
A,40.5,39.9353,40.03087707108502,45.259061136285055,42.59503945463798,36.91652952363739,38.49309201364046,NW,Winter,Dec,low,49.442013
A,40.5,40.5609,39.90742387219023,45.04693861864349,42.35137772516062,36.783842481149456,38.37036743562907,NW,Winter,Dec,low,49.164948
A,40.5,40.9414,39.78397067329542,44.83648056849106,42.115273473464015,36.6511574679836,38.247054912592475,NW,Winter,Dec,low,48.891655
A,40.5,38.8381,39.66051747440063,44.62768698582778,41.88672669954818,36.518474484139816,38.123154444530684,NW,Winter,Dec,low,48.607277
A,40.5,38.8381,39.53706427550582,44.420557870653624,41.665737403413104,36.38579352961809,37.99866603144369,NW,Winter,Dec,low,48.30718
A,40.5,39.095,39.41361107661102,44.21509322296862,41.452305585058795,36.253114604418435,37.8735896733315,NW,Winter,Dec,low,48.01545
A,40.5,38.8381,39.29015787771622,44.011293042772756,41.24643124448525,36.12043770854085,37.7479253701941,NW,Winter,Dec,low,47.733482
A,40.5,38.8381,39.16670467882142,43.80915733006602,41.048114381692464,35.98776284198533,37.62167312203152,NW,Winter,Dec,low,47.467884
A,40.5,38.8381,39.043251479926624,43.60868608484842,40.85735499668045,35.85509000475188,37.494832928843714,NW,Winter,Dec,low,47.20991
A,40.5,38.559,38.91979828103182,43.40987930711997,40.67415308944919,35.72241919684049,37.367404790630715,NW,Winter,Dec,low,46.961914
A,40.5,38.559,38.796345082137016,43.21273699688064,40.4985086599987,35.589750418251164,37.239388707392514,NW,Winter,Dec,low,46.72598
A,40.5,38.256,38.672891883242215,43.017259154130464,40.33042170832896,35.45708366898391,37.11078467912912,NW,Winter,Dec,low,46.498226
A,40.5,38.256,38.47317269238524,42.823445778869406,40.16989223444,35.32441894903872,36.98159270584052,NW,Winter,Dec,low,46.278915
A,39.1,37.9277,38.36506362396802,42.63022702486994,40.01256216395959,35.1882592640526,36.851229937773155,NW,Winter,Dec,low,45.84074
A,39.0,37.9277,38.256954555550806,42.43760289213204,39.85843149688776,35.04860461402552,36.719696374927025,NW,Winter,Dec,low,45.564262
A,39.0,35.3709,38.14884548713359,42.24557338065571,39.707500233224486,34.90545499895751,36.58699201730213,NW,Winter,Dec,low,45.333843
A,39.0,35.3709,38.04073641871638,42.054138490440955,39.55976837296978,34.758810418848554,36.45311686489846,NW,Winter,Dec,low,45.089725
A,39.0,36.7792,37.932627350299164,41.86329822148778,39.41523591612364,34.60867087369866,36.318070917716035,NW,Winter,Dec,low,44.83116
A,39.0,36.7792,37.82451828188195,41.67305257379618,39.273902862686064,34.455036363507816,36.181854175754836,NW,Winter,Dec,low,44.576042
A,40.5,33.0894,37.716409213464736,41.48340154736614,39.13576921265705,34.29790688827603,36.04446663901487,NW,Winter,Dec,low,44.484333
A,40.5,33.0894,37.60830014504752,41.294345142197685,39.00083496603661,34.137282448003305,35.90590830749614,NW,Winter,Dec,low,44.177944
