farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,windDic_cat,season,preds
A,30.0,3.90096,6.946522062307546,13.119794505803476,8.794511104174413,8.51135395424181,7.361704033828835,SW,Winter,3.7321606
A,33.0,3.591,6.817568475816974,12.803414164287256,8.59311544258631,8.614335542525422,7.430688455730512,SW,Winter,4.412939
A,33.0,3.591,6.688614889326403,12.489984471120508,8.40608319949605,8.724650239552435,7.508593505346841,SW,Winter,4.383215
A,30.0,3.00493,6.559661302835831,12.179505426303225,8.233414374903639,8.835495105294521,7.59541918267782,SW,Winter,3.5464067
A,30.0,3.00493,6.43070771634526,11.871977029835412,8.075108968809074,8.946870139751683,7.69116548772345,SW,Winter,3.4854832
A,30.9,4.54801,6.537058847775478,11.572301463340414,7.929053910928207,9.053873161300565,7.786038637908291,SW,Winter,3.6545327
A,31.5,4.54801,6.643409979205694,11.280478726818236,7.79524920126104,9.156504169941172,7.880038633232345,SW,Winter,3.759972
A,34.2,5.57428,6.749761110635912,11.000739881168329,7.673694839807571,9.2547631656735,7.973165473695609,SW,Winter,4.3836775
A,34.5,5.57428,6.856112242066129,10.733084926390697,7.564390826567802,9.348650148497553,8.065419159298086,SW,Winter,4.4138083
A,34.5,4.220330000000001,6.962463373496346,10.477513862485338,7.467337161541732,9.438165118413329,8.156799690039774,SW,Winter,4.3690996
A,34.5,4.220330000000001,7.068814504926563,10.234026689452252,7.38253384472936,9.523308075420829,8.247307065920674,SW,Winter,4.303289
A,34.5,5.93015,7.175165636356781,10.002623407291438,7.3099808761306875,9.604079019520052,8.336941286940785,SW,Winter,4.081704
A,34.5,5.93015,7.281516767786998,9.783304016002896,7.249678255745714,9.680477950710996,8.425702353100109,SW,Winter,3.8724213
A,34.5,5.93015,7.387867899217215,9.576068515586629,7.201625983574439,9.752504868993663,8.513590264398642,SW,Winter,3.6914878
A,34.5,5.93015,7.494219030647433,9.380916906042634,7.165824059616864,9.820159774368054,8.600605020836388,SW,Winter,3.5579839
A,34.5,4.220330000000001,7.60057016207765,9.197849187370911,7.142272483872989,9.89011956679238,8.686746622413347,SW,Winter,3.4393811
A,34.5,4.220330000000001,7.706921293507867,9.026865359571461,7.130971256342812,9.96238424626664,8.772015069129518,SW,Winter,3.3276978
A,34.5,4.220330000000001,7.79206277216891,8.867523554878261,7.128590656527286,10.037395680556857,8.863029105617839,SW,Winter,3.2250443
A,34.5,4.220330000000001,7.877204250829952,8.719823773291308,7.13513068442641,10.115153869663033,8.959788731878316,SW,Winter,3.12785
A,34.5,4.54801,7.962345729490993,8.583766014810605,7.150591340040184,10.195658813585167,9.062293947910943,SW,Winter,3.039439
A,34.5,4.54801,8.047487208152036,8.459350279436151,7.1749726233686095,10.278910512323261,9.170544753715726,SW,Winter,2.9606924
A,34.5,4.54801,8.132628686813078,8.346576567167943,7.208274534411686,10.364908965877314,9.284541149292659,SW,Winter,2.8875751
A,34.5,4.54801,8.21777016547412,8.245444878005985,7.250497073169412,10.453654174247324,9.404283134641746,SW,Winter,2.8247542
A,34.5,4.220330000000001,8.302911644135163,8.155955211950275,7.301640239641788,10.545146137433292,9.529770709762987,SW,Winter,2.7672832
A,34.5,4.220330000000001,8.388053122796205,8.078107569000812,7.361704033828816,10.639384855435221,9.661003874656382,SW,Winter,2.7147417
A,36.0,7.43422,8.473194601457248,8.011901949157599,7.430688455730493,10.736370328253107,9.797982629321927,SW,Winter,3.5099769
A,36.0,7.43422,8.55833608011829,7.957338352420635,7.5085935053468225,10.836102555886953,9.940706973759626,SW,Winter,3.461198
A,37.5,9.57225,8.643477558779331,7.91441677878992,7.5954191826778015,10.930708925780031,10.075571027912822,SW,Winter,4.363546
A,37.5,9.57225,8.728619037440374,7.883137228265451,7.691165487723431,11.020189437932343,10.202574791781512,SW,Winter,4.3197045
A,37.5,10.5384,8.814014452211671,7.857546274417437,7.786038637908272,11.104538802008257,10.321707684694436,SW,Winter,4.283
A,37.5,10.5384,8.89940986698297,7.83764391724588,7.880038633232325,11.183757018007775,10.432969706651596,SW,Winter,4.256987
A,39.0,10.5384,8.984805281754266,7.823430156750779,7.97316547369559,11.257844085930898,10.536360857652989,SW,Winter,4.824163
A,39.0,10.5384,9.070200696525564,7.814904992932132,8.065419159298067,11.326800005777622,10.631881137698617,SW,Winter,4.8020997
A,37.2,9.11529,9.15559611129686,7.812068425789942,8.156799690039755,11.39062477754795,10.719530546788482,SW,Winter,4.0820274
A,36.0,9.11529,9.240991526068157,7.814920455324207,8.247307065920655,11.449318401241884,10.799309084922578,SW,Winter,3.1899855
A,34.5,6.66448,9.326386940839456,7.823461081534926,8.336941286940766,11.50288087685942,10.871216752100912,SW,Winter,2.4262486
A,34.5,6.66448,9.411782355610752,7.837690304422101,8.425702353100089,11.55131220440056,10.935253548323479,SW,Winter,2.41997
A,38.9,12.7036,9.49717777038205,7.857608123985732,8.513590264398625,11.594612383865304,10.991419473590279,SW,Winter,4.6919446
A,39.0,13.2965,9.582573185153347,7.8832145402258185,8.60060502083637,11.632781415253648,11.039714527901316,SW,Winter,4.832412
A,39.0,10.5384,9.667968599924645,7.914509553142359,8.68674662241333,11.669691379805926,11.09349251117301,SW,Winter,4.8612146
A,39.0,10.5384,9.753364014695942,7.951493162735356,8.772015069129498,11.70534227752213,11.152753423405358,SW,Winter,4.8940372
A,39.0,9.57225,9.976399647888655,7.995809881071755,8.863029105617821,11.736866603851821,11.21176225549747,SW,Winter,4.966529
A,39.0,9.57225,10.199435281081369,8.047459708151555,8.959788731878296,11.764264358794996,11.270519007449346,SW,Winter,5.050059
A,36.8,9.11529,10.422470914274081,8.106442643974756,9.062293947910925,11.787535542351655,11.32902367926099,SW,Winter,3.765529
A,36.0,9.11529,10.645506547466795,8.172758688541359,9.170544753715706,11.8066801545218,11.387276270932395,SW,Winter,3.1620612
A,36.0,5.2253300000000005,10.868542180659507,8.246407841851365,9.284541149292641,11.821698195305428,11.445276782463564,SW,Winter,3.1816645
A,36.0,5.2253300000000005,11.09157781385222,8.327390103904772,9.404283134641728,11.832589664702539,11.503025213854498,SW,Winter,3.2037559
A,34.5,5.57428,11.314613447044934,8.41570547470158,9.52977070976297,11.839354562713135,11.560521565105196,SW,Winter,2.4512367
A,34.5,5.2253300000000005,11.537649080237646,8.511353954241791,9.661003874656362,11.841992889337215,11.617765836215655,SW,Winter,2.4697943
A,34.5,6.29334,11.76068471343036,8.614335542525403,9.79798262932191,11.84050464457478,11.67475802718588,SW,Winter,2.488714
A,34.5,6.29334,11.983720346623073,8.724650239552416,9.940706973759609,11.83488982842583,11.731498138015871,SW,Winter,2.5136278
A,34.5,6.29334,11.880214858456002,8.835495105294504,10.075571027912803,11.830878617497989,11.785846823648832,SW,Winter,2.5625868
A,34.5,6.29334,11.776709370288932,8.946870139751663,10.202574791781492,11.828471011791263,11.837804084084766,SW,Winter,2.6150055
A,33.0,6.29334,11.67320388212186,9.053873161300546,10.321707684694417,11.82766701130565,11.887369919323673,SW,Winter,2.1356688
A,33.0,6.29334,11.56969839395479,9.156504169941153,10.432969706651576,11.828466616041146,11.934544329365549,SW,Winter,2.1654506
A,34.4,4.88318,11.46619290578772,9.254763165673483,10.53636085765297,11.830869825997754,11.9793273142104,SW,Winter,2.7359953
A,34.5,4.88318,11.362687417620648,9.348650148497535,10.631881137698597,11.834876641175475,12.021718873858221,SW,Winter,2.8317902
A,33.6,6.66448,11.259181929453577,9.43816511841331,10.719530546788462,11.840487061574306,12.061719008309018,SW,Winter,2.4905953
A,33.0,6.66448,11.155676441286507,9.52330807542081,10.79930908492256,11.84770108719425,12.099327717562781,SW,Winter,2.2925925
A,33.5,7.43422,11.052170953119436,9.604079019520032,10.871216752100892,11.856518718035305,12.13454500161952,SW,Winter,2.542484
A,34.5,7.43422,10.948665464952365,9.680477950710976,10.935253548323459,11.866939954097475,12.167370860479231,SW,Winter,3.0283597
A,34.5,7.834960000000001,10.845159976785295,9.752504868993645,10.99141947359026,11.878964795380753,12.197805294141915,SW,Winter,3.0729594
A,34.5,7.834960000000001,10.741654488618224,9.820159774368035,11.039714527901296,11.892593241885145,12.225848302607572,SW,Winter,3.1178403
A,34.5,10.0463,10.958640198445273,9.890119566792361,11.09349251117299,11.903103309251682,12.245890248440432,SW,Winter,3.1479585
A,34.5,10.0463,11.175625908272321,9.96238424626662,11.152753423405338,11.910494997480363,12.257931131640497,SW,Winter,3.1781144
A,36.0,11.0495,11.39261161809937,10.037395680556838,11.211762255497453,11.91476830657119,12.261970952207767,SW,Winter,3.9822466
A,36.0,11.0495,11.609597327926418,10.115153869663013,11.270519007449328,11.915923236524165,12.25800971014224,SW,Winter,4.0244513
A,36.0,11.0495,11.826583037753467,10.19565881358515,11.32902367926097,11.913959787339282,12.246047405443916,SW,Winter,4.068231
A,36.0,11.0495,12.043568747580515,10.278910512323241,11.387276270932375,11.908877959016548,12.226084038112797,SW,Winter,4.1135864
A,36.0,11.0495,12.260554457407563,10.364908965877294,11.445276782463544,11.900677751555959,12.198119608148884,SW,Winter,4.158068
A,36.0,11.0495,12.477540167234611,10.453654174247305,11.503025213854478,11.889359164957513,12.162154115552175,SW,Winter,4.197013
A,36.3,10.5384,12.694525877061661,10.545146137433273,11.560521565105176,11.874922199221215,12.118187560322669,SW,Winter,4.4147363
A,36.0,10.5384,12.91151158688871,10.639384855435202,11.617765836215638,11.857366854347061,12.06621994246037,SW,Winter,4.266972
A,34.5,8.24788,13.128497296715757,10.736370328253088,11.674758027185861,11.836693130335052,12.006251261965273,SW,Winter,3.543581
A,34.5,8.24788,13.345483006542805,10.836102555886933,11.731498138015851,11.81290102718519,11.938281518837384,SW,Winter,3.5832312
A,33.0,5.93015,13.184583313647067,10.930708925780012,11.785846823648813,11.789002751083459,11.875910411348743,SW,Winter,2.9260278
A,33.0,5.93015,13.023683620751331,11.020189437932324,11.837804084084746,11.76499830202986,11.819137939499356,SW,Winter,3.0184226
A,33.0,5.93015,12.862783927855592,11.104538802008237,11.887369919323653,11.740887680024391,11.767964103289218,S,Winter,2.7982855
A,33.0,5.93015,12.701884234959856,11.183757018007755,11.93454432936553,11.716670885067053,11.722388902718336,S,Winter,2.901874
A,34.1,4.88318,12.540984542064118,11.257844085930879,11.97932731421038,11.692347917157846,11.682412337786703,S,Winter,3.7259073
A,34.5,4.88318,12.380084849168378,11.326800005777605,12.021718873858203,11.667918776296771,11.64803440849432,S,Winter,3.9684534
A,31.5,3.591,12.219185156272642,11.390624777547933,12.061719008308998,11.643383462483827,11.61925511484119,S,Winter,2.8395724
A,30.0,3.591,12.058285463376903,11.449318401241866,12.099327717562764,11.618741975719013,11.596074456827312,S,Winter,2.6725385
A,21.0,1.0,11.897385770481167,11.5028808768594,12.1345450016195,11.593994316002332,11.578492434452686,S,Winter,2.2654364
A,19.5,1.0,11.736486077585429,11.55131220440054,12.167370860479211,11.569140483333781,11.566509047717311,S,Winter,2.2364593
A,23.9,1.2598200000000002,11.575586384689691,11.594612383865284,12.197805294141896,11.544180477713361,11.560124296621188,S,Winter,2.5054014
A,24.0,1.2598200000000002,11.414686691793953,11.63278141525363,12.225848302607552,11.519114299141075,11.559338181164314,S,Winter,2.5530756
A,29.6,1.2598200000000002,11.439646898433908,11.669691379805906,12.245890248440412,11.503106900887923,11.560316370064529,S,Winter,3.021286
A,30.0,1.2598200000000002,11.464607105073863,11.705342277522112,12.257931131640477,11.496158282953912,11.56305886332183,S,Winter,3.1355338
A,23.0,1.08366,11.48956731171382,11.736866603851801,12.261970952207747,11.498268445339036,11.567565660936218,S,Winter,2.5109406
A,22.5,1.08366,11.514527518353775,11.764264358794977,12.25800971014222,11.509437388043297,11.573836762907694,S,Winter,2.4757197
A,28.3,1.0,11.53948772499373,11.787535542351636,12.246047405443896,11.529665111066699,11.581872169236256,S,Winter,2.9490547
A,22.5,1.0,11.564447931633687,11.80668015452178,12.226084038112779,11.558951614409237,11.591671879921902,S,Winter,2.5113
A,10.9,1.0,11.589408138273642,11.821698195305409,12.198119608148865,11.597296898070914,11.603235894964634,S,Winter,1.925456
A,10.5,1.0,11.614368344913597,11.83258966470252,12.162154115552156,11.644700962051727,11.616564214364454,S,Winter,1.9225852
A,14.6,1.0,11.639328551553554,11.839354562713117,12.118187560322651,11.701163806351678,11.63165683812136,S,Winter,2.0930955
A,12.0,1.0,11.664288758193509,11.841992889337197,12.06621994246035,11.766685430970767,11.648513766235354,S,Winter,1.9575276
A,22.1,1.0,11.689248964833464,11.840504644574763,12.006251261965254,11.841265835908994,11.667134998706436,S,Winter,2.5887663
A,19.5,1.08366,11.714209171473419,11.83488982842581,11.938281518837364,11.92490502116636,11.6875205355346,S,Winter,2.4832711
A,19.6,1.0,11.687676733919721,11.830878617497971,11.875910411348725,12.013004191493794,11.702095090819777,S,Winter,2.5169325
A,21.0,1.0,11.661144296366022,11.828471011791244,11.819137939499337,12.1055633468913,11.710858664561963,S,Winter,2.6075118
A,23.7,1.08366,11.634611858812322,11.82766701130563,11.7679641032892,12.202582487358875,11.713811256761161,S,Winter,2.8478372
A,24.0,1.08366,11.608079421258623,11.828466616041126,11.722388902718317,12.30406161289652,11.71095286741737,S,Winter,2.9004645
A,25.7,3.29181,11.581546983704923,11.830869825997736,11.682412337786685,12.410000723504238,11.70228349653059,S,Winter,3.064921
A,25.5,3.29181,11.555014546151224,11.834876641175455,11.648034408494302,12.520399819182023,11.687803144100824,S,Winter,3.0743694
A,28.5,3.591,11.528482108597526,11.840487061574287,11.619255114841172,12.63525889992988,11.667511810128067,S,Winter,3.4735231
A,28.5,3.591,11.501949671043826,11.847701087194231,11.596074456827294,12.754577965747808,11.64140949461232,S,Winter,3.463365
A,28.5,5.2253300000000005,11.475417233490127,11.856518718035288,11.578492434452668,12.878357016635805,11.609496197553584,S,Winter,3.4618156
A,28.5,5.2253300000000005,11.448884795936427,11.866939954097456,11.566509047717291,13.006596052593872,11.57177191895186,S,Winter,3.4583378
A,28.5,4.88318,11.422352358382728,11.878964795380734,11.560124296621169,13.13929507362201,11.528236658807145,S,Winter,3.4532437
A,28.5,4.88318,11.39581992082903,11.892593241885125,11.559338181164295,13.276454079720219,11.478890417119443,S,Winter,3.4475093
A,29.5,6.29334,11.463123432039062,11.903103309251662,11.56031637006451,13.425859144379507,11.445897431712927,S,Winter,3.5289423
A,30.0,6.29334,11.530426943249093,11.910494997480344,11.563058863321812,13.587510267599875,11.4292577025876,S,Winter,3.5464392
A,34.5,3.00493,11.597730454459125,11.91476830657117,11.567565660936198,13.761407449381322,11.428971229743466,S,Winter,4.319706
A,34.5,3.00493,11.665033965669155,11.915923236524145,11.573836762907675,13.947550689723847,11.445038013180517,S,Winter,4.2752414
A,34.5,2.73196,11.732337476879186,11.913959787339264,11.581872169236236,14.145939988627454,11.477458052898756,S,Winter,4.2289667
A,34.5,2.73196,11.799640988089218,11.908877959016529,11.591671879921883,14.356575346092141,11.526231348898186,S,Winter,4.17786
A,30.3,1.0,11.866944499299251,11.90067775155594,11.603235894964614,14.579456762117905,11.591357901178805,S,Winter,3.332002
A,27.0,1.0,11.934248010509283,11.889359164957495,11.616564214364436,14.814584236704748,11.672837709740612,S,Winter,3.0523844
A,20.2,1.0,12.001551521719314,11.874922199221196,11.631656838121343,15.061957769852674,11.770670774583609,S,Winter,2.5989833
A,19.5,1.0,12.068855032929346,11.857366854347042,11.648513766235334,15.321577361561674,11.884857095707796,S,Winter,2.54401
A,17.8,1.0,12.136158544139377,11.836693130335034,11.667134998706416,15.59344301183176,12.015396673113171,S,Winter,2.445191
A,22.5,1.0,12.203462055349409,11.81290102718517,11.687520535534581,15.877554720662921,12.162289506799732,S,Winter,2.7255487
A,20.8,1.0,12.03746606076397,11.789002751083439,11.702095090819759,16.173577543616133,12.323913292169427,S,Winter,2.6217654
A,19.5,1.0,11.871470066178528,11.76499830202984,11.710858664561945,16.481511480691395,12.50026802922225,S,Winter,2.526917
A,19.5,1.0,11.70547407159309,11.740887680024372,11.713811256761142,16.801356531888704,12.691353717958203,SE,Winter,2.2230942
A,19.5,1.0,11.53947807700765,11.716670885067034,11.710952867417353,17.133112697208066,12.897170358377286,SE,Winter,2.2204475
